Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
9276,CP-12110-20200525,2020-05-25,2020-05-29,Second Class,CP-12110,Corporate/Retail,BOO-SCI-10000532,Books,Sci-Fi,289.757445423118,5,0.15,22.6825543169344
9277,CP-12110-20200523,2020-05-23,2020-05-27,Second Class,CP-12110,Corporate/Retail,STA-PEN-10001267,Stationary,Pens,81.362960992866,1,0.1,21.238814919763
9278,SC-20330-20211129,2021-11-29,2021-12-03,Low-Cost Shipping,SC-20330,Personal,BOO-HOR-10004853,Books,Horror,8.10575211677927,3,0.15,1.9242337120446
9279,SC-20330-20211129,2021-11-29,2021-12-03,Low-Cost Shipping,SC-20330,Personal,BOO-MYS-10001759,Books,Mystery,10.6347070601577,9,0.5,-3.51969362731878
9280,SC-20330-20211127,2021-11-27,2021-12-01,Low-Cost Shipping,SC-20330,Personal,TEC-NET-10003379,Tech Products,Networking,523.830048017741,1,0.15,-1.28096797512448
9281,HJ-14900-20200916,2020-09-16,2020-09-20,Low-Cost Shipping,HJ-14900,Work from Home,TEC-COM-10002853,Tech Products,Computer Equipment,264.97851719662,1,0.15,27.2519643370532
9282,CB-12050-20210906,2021-09-06,2021-09-10,Low-Cost Shipping,CB-12050,Personal,BOO-CLA-10000027,Books,Classics,65.2319266796186,7,0.1,4.3866747857995
9283,EH-14210-20201227,2020-12-27,2020-12-31,Low-Cost Shipping,EH-14210,Personal,BOO-ROM-10002421,Books,Romance,32.9693865783982,3,0.1,26.9785751844055
9284,LW-17240-20210827,2021-08-27,2021-08-31,Second Class,LW-17240,Personal,BOO-HOR-10002475,Books,Horror,21.3376009886436,1,0.5,5.04179910894544
9285,MK-17930-20181112,2018-11-12,2018-11-16,Low-Cost Shipping,MK-17930,Corporate/Retail,TEC-NET-10001482,Tech Products,Networking,452.233762329717,2,0.5,30.4684298033279
9286,JH-15845-20191116,2019-11-16,2019-11-20,First Class,JH-15845,Personal,TEC-MON-10000087,Tech Products,Monitors,31.6426819261673,4,0.5,7.54771562481796
9287,DB-13295-20210615,2021-06-15,2021-06-19,Low-Cost Shipping,DB-13295,Work from Home,BOO-MYS-10003166,Books,Mystery,4.65397609468502,2,0,-11.3588548063499
9288,DB-13295-20210619,2021-06-19,2021-06-23,Low-Cost Shipping,DB-13295,Work from Home,TEC-MOB-10000688,Tech Products,Mobile Devices,40.2938819056654,5,0,-84.1269842264761
9289,TB-21650-20211128,2021-11-28,2021-12-02,First Class,TB-21650,Personal,TEC-NET-10003981,Tech Products,Networking,955.907876168378,5,0.5,-17.2574840525835
9290,NM-18470-20180423,2018-04-23,2018-04-27,Second Class,NM-18470,Work from Home,BOO-ROM-10001878,Books,Romance,31.6574460441148,3,0.15,1.65150824071369
9291,TT-21245-20180919,2018-09-19,2018-09-23,First Class,TT-21245,Personal,BOO-GRA-10002375,Books,Graphic Novels,11.3977300534671,2,0.1,0.471411077639882
9292,TT-21245-20180918,2018-09-18,2018-09-22,First Class,TT-21245,Personal,BOO-MYS-10004965,Books,Mystery,40.6943321326269,2,0.5,16.7872721441526
9293,RS-19790-20210228,2021-02-28,2021-03-04,Low-Cost Shipping,RS-19790,Corporate/Retail,BOO-MYS-10004022,Books,Mystery,0.02634601258448,4,0.1,-1.72219239370036
9294,TB-21650-20211114,2021-11-14,2021-11-18,Second Class,TB-21650,Personal,BOO-MYS-10000050,Books,Mystery,40.4636941262203,8,0.1,11.672777601673
9295,AM-10385-20210524,2021-05-24,2021-05-28,Low-Cost Shipping,AM-10385,Corporate/Retail,BOO-ROM-10002464,Books,Romance,11.3276295649073,5,0,3.19262066745912
9296,AM-10385-20210523,2021-05-23,2021-05-27,Low-Cost Shipping,AM-10385,Corporate/Retail,TEC-COM-10004709,Tech Products,Computer Equipment,77.8394546539242,3,0.1,-87.8228694076744
9297,MP-17990-20190413,2019-04-13,2019-04-17,Second Class,MP-17990,Corporate/Retail,STA-PEN-10003590,Stationary,Pens,43.9011597692997,1,0,9.57681868670043
9298,MP-17990-20190416,2019-04-16,2019-04-20,Second Class,MP-17990,Corporate/Retail,STA-MIS-10003357,Stationary,Miscellaneous,70.6613313814935,3,0.1,43.1627944463397
9299,MP-17990-20190414,2019-04-14,2019-04-18,Second Class,MP-17990,Corporate/Retail,BOO-GRA-10003373,Books,Graphic Novels,100.605584165811,5,0.5,10.6313995461346
9300,MP-17990-20190415,2019-04-15,2019-04-19,Second Class,MP-17990,Corporate/Retail,BOO-MYS-10003676,Books,Mystery,8.22324304568377,4,0.1,-9.50504752042467
9301,MP-17990-20190414,2019-04-14,2019-04-18,Second Class,MP-17990,Corporate/Retail,TEC-NET-10000225,Tech Products,Networking,96.2087578707046,4,0.15,-33.9667800352005
9302,MP-17990-20190412,2019-04-12,2019-04-16,Second Class,MP-17990,Corporate/Retail,STA-MIS-10001870,Stationary,Miscellaneous,168.905693653318,1,0.5,9.84759818050534
9303,MP-17990-20190416,2019-04-16,2019-04-20,Second Class,MP-17990,Corporate/Retail,BOO-GRA-10003481,Books,Graphic Novels,14.799696816761,5,0.15,1.17891225200605
9304,MP-17990-20190417,2019-04-17,2019-04-21,Second Class,MP-17990,Corporate/Retail,BOO-ROM-10003936,Books,Romance,15.0812870406903,5,0.1,6.88499502371815
9305,MP-17990-20190417,2019-04-17,2019-04-21,Second Class,MP-17990,Corporate/Retail,BOO-MYS-10000320,Books,Mystery,1.36831381395373,4,0,-2.76346981032567
9306,MH-17315-20190917,2019-09-17,2019-09-21,Low-Cost Shipping,MH-17315,Work from Home,BOO-GRA-10001972,Books,Graphic Novels,1.50881513755508,4,0.5,2.88466482140978
9307,CA-12290-20180319,2018-03-19,2018-03-23,Low-Cost Shipping,CA-12290,Personal,BOO-GRA-10003829,Books,Graphic Novels,4.01474846627907,1,0.15,2.72133279664771
9308,CA-12290-20180322,2018-03-22,2018-03-26,Low-Cost Shipping,CA-12290,Personal,BOO-GRA-10003338,Books,Graphic Novels,3.55952574630257,1,0.5,1.18007914180404
9309,CA-12290-20180321,2018-03-21,2018-03-25,Low-Cost Shipping,CA-12290,Personal,STA-PEN-10002558,Stationary,Pens,85.5835712402834,6,0.15,13.7003293440794
9310,CA-12290-20180322,2018-03-22,2018-03-26,Low-Cost Shipping,CA-12290,Personal,BOO-GRA-10000034,Books,Graphic Novels,1.13826129995712,5,0.1,5.85290356119874
9311,KD-16640-20200823,2020-08-23,2020-08-27,Low-Cost Shipping,KD-16640,Corporate/Retail,BOO-MYS-10001510,Books,Mystery,63.6380106940023,7,0.15,37.5697535014641
9312,DW-13565-20210301,2021-03-01,2021-03-05,Low-Cost Shipping,DW-13565,Personal,BOO-HOR-10000134,Books,Horror,6.28925656256482,1,0.5,0.441751096075808
9313,DW-13565-20210306,2021-03-06,2021-03-10,Low-Cost Shipping,DW-13565,Personal,BOO-GRA-10000588,Books,Graphic Novels,50.9236289638829,6,0.15,0.742483115810176
9314,AG-10520-20191110,2019-11-10,2019-11-14,Low-Cost Shipping,AG-10520,Corporate/Retail,BOO-SCI-10003282,Books,Sci-Fi,196.520291661592,6,0.1,177.61916308931
9315,AG-10520-20191105,2019-11-05,2019-11-09,Low-Cost Shipping,AG-10520,Corporate/Retail,BOO-CLA-10002311,Books,Classics,127.170764312789,1,0.1,51.2170787507513
9316,JH-16205-20200402,2020-04-02,2020-04-06,Low-Cost Shipping,JH-16205,Personal,STA-MIS-10000141,Stationary,Miscellaneous,135.888316331031,5,0.1,-24.736817878915
9317,JH-16205-20200403,2020-04-03,2020-04-07,Low-Cost Shipping,JH-16205,Personal,BOO-NON-10000646,Books,Non-Fiction,761.974774779951,3,0.1,-171.327524627626
9318,DK-13115-20210216,2021-02-16,2021-02-20,Low-Cost Shipping,DK-13115,Personal,STA-PEN-10002076,Stationary,Pens,62.0251035971067,3,0.5,-1.0083205896817
9319,AR-10850-20210718,2021-07-18,2021-07-22,Low-Cost Shipping,AR-10850,Corporate/Retail,BOO-ROM-10000743,Books,Romance,17.8943903770052,4,0.1,9.03877749047027
9320,AR-10850-20210718,2021-07-18,2021-07-22,Low-Cost Shipping,AR-10850,Corporate/Retail,TEC-NET-10002780,Tech Products,Networking,297.657439750559,4,0.15,22.0449871926466
9321,AR-10850-20210716,2021-07-16,2021-07-20,Low-Cost Shipping,AR-10850,Corporate/Retail,TEC-MON-10000747,Tech Products,Monitors,188.969387421759,3,0.1,22.5254030953163
9322,SM-20030-20201031,2020-10-31,2020-11-04,Low-Cost Shipping,SM-20030,Personal,TEC-MON-10002445,Tech Products,Monitors,18.6377720814752,2,0.15,-9.6192486320872
9323,SM-20030-20201103,2020-11-03,2020-11-07,Low-Cost Shipping,SM-20030,Personal,TEC-MON-10000723,Tech Products,Monitors,50.7391687296301,3,0.1,-43.2580723817793
9324,DB-13685-20210920,2021-09-20,2021-09-24,Low-Cost Shipping,DB-13685,Personal,BOO-ROM-10003641,Books,Romance,372.075652210283,10,0.5,141.370310368522
9325,DB-13685-20210920,2021-09-20,2021-09-24,Low-Cost Shipping,DB-13685,Personal,TEC-NET-10003973,Tech Products,Networking,179.47310544217,4,0.15,97.2679345653536
9326,DB-13685-20210922,2021-09-22,2021-09-26,Low-Cost Shipping,DB-13685,Personal,BOO-MYS-10000977,Books,Mystery,39.3841419734862,5,0,17.5214264162223
9327,PF-19250-20210901,2021-09-01,2021-09-05,First Class,PF-19250,Personal,TEC-MON-10004053,Tech Products,Monitors,28.2063612379242,3,0.1,56.9118497838974
9328,PF-19250-20210907,2021-09-07,2021-09-11,First Class,PF-19250,Personal,STA-MIS-10002033,Stationary,Miscellaneous,746.263688975988,1,0.5,15.0307976622255
9329,PF-19250-20210904,2021-09-04,2021-09-08,First Class,PF-19250,Personal,BOO-GRA-10004260,Books,Graphic Novels,8.07104203533173,4,0,9.91086253528326
9330,AJ-10970-20191126,2019-11-26,2019-11-30,First Class,AJ-10970,Personal,BOO-CLA-10004655,Books,Classics,57.2855092211826,3,0.15,19.6374769848531
9331,EB-14135-20191106,2019-11-06,2019-11-10,Low-Cost Shipping,EB-14135,Personal,BOO-FAN-10001539,Books,Fantasy,15.3449623941129,4,0.15,3.05184697109392
9332,ES-14105-20200927,2020-09-27,2020-10-01,Low-Cost Shipping,ES-14105,Corporate/Retail,STA-MIS-10001817,Stationary,Miscellaneous,1068.48264534652,5,0.1,90.3066614163776
9333,SS-20435-20210906,2021-09-06,2021-09-10,Second Class,SS-20435,Personal,BOO-CLA-10002578,Books,Classics,131.305310221115,3,0.5,56.3806332001596
9334,SS-20435-20210906,2021-09-06,2021-09-10,Second Class,SS-20435,Personal,BOO-HIS-10000992,Books,Historical,26.0974469356,3,0.5,8.69965134736887
9335,AG-10925-20210426,2021-04-26,2021-04-30,First Class,AG-10925,Personal,TEC-COM-10001798,Tech Products,Computer Equipment,627.828027365581,2,0.15,-22.7181707516776
9336,AG-10925-20210429,2021-04-29,2021-05-03,First Class,AG-10925,Personal,BOO-HOR-10004409,Books,Horror,1.16982799449978,4,0.1,2.41761308077239
9337,CY-12770-20210913,2021-09-13,2021-09-17,Low-Cost Shipping,CY-12770,Corporate/Retail,BOO-HIS-10000621,Books,Historical,13.4343306085873,4,0.15,14.0076030849148
9338,RP-19295-20181015,2018-10-15,2018-10-19,Second Class,RP-19295,Corporate/Retail,BOO-MYS-10003196,Books,Mystery,3.81357441165056,4,0.5,1.45536747627458
9339,RP-19295-20181017,2018-10-17,2018-10-21,Second Class,RP-19295,Corporate/Retail,BOO-MYS-10003727,Books,Mystery,10.6772822342639,5,0.1,10.8728443914706
9340,RP-19295-20181014,2018-10-14,2018-10-18,Second Class,RP-19295,Corporate/Retail,BOO-ROM-10003228,Books,Romance,28.259309037742,5,0.15,7.5892546347495
9341,RP-19295-20181013,2018-10-13,2018-10-17,Second Class,RP-19295,Corporate/Retail,BOO-HOR-10002787,Books,Horror,8.38981179599413,4,0.15,0.753271598777099
9342,RP-19295-20181018,2018-10-18,2018-10-22,Second Class,RP-19295,Corporate/Retail,STA-MIS-10001305,Stationary,Miscellaneous,63.3517097283285,2,0.5,14.289069119583
9343,DB-13385-20200311,2020-03-11,2020-03-15,Low-Cost Shipping,DB-13385,Work from Home,BOO-MYS-10001036,Books,Mystery,87.013125476708,6,0.1,6.16028209079156
9344,CK-12350-20210212,2021-02-12,2021-02-16,First Class,CK-12350,Work from Home,TEC-MOB-10001086,Tech Products,Mobile Devices,327.871676413995,4,0.5,-149.256739566832
9345,CK-12350-20210213,2021-02-13,2021-02-17,First Class,CK-12350,Work from Home,BOO-MYS-10001525,Books,Mystery,3.92710760208478,4,0.1,-1.05640824225124
9346,CK-12350-20210216,2021-02-16,2021-02-20,First Class,CK-12350,Work from Home,STA-MIS-10000526,Stationary,Miscellaneous,105.356638764357,4,0.5,-12.9091072723295
9347,CK-12350-20210216,2021-02-16,2021-02-20,First Class,CK-12350,Work from Home,TEC-MON-10004973,Tech Products,Monitors,19.3869704954165,1,0.15,12.3258065489362
9348,CK-12350-20210211,2021-02-11,2021-02-15,First Class,CK-12350,Work from Home,TEC-NET-10003981,Tech Products,Networking,1095.23383902387,7,0.1,-17.3077798527541
9349,DN-13715-20201219,2020-12-19,2020-12-23,Low-Cost Shipping,DN-13715,Personal,TEC-MON-10000277,Tech Products,Monitors,1630.8111902492,7,0.15,317.407659754862
9350,DN-13715-20201221,2020-12-21,2020-12-25,Low-Cost Shipping,DN-13715,Personal,TEC-MON-10001934,Tech Products,Monitors,50.4613511913599,4,0.5,9.48951488392202
9351,DP-13130-20200921,2020-09-21,2020-09-25,Low-Cost Shipping,DP-13130,Corporate/Retail,BOO-MYS-10004970,Books,Mystery,3.03256963369823,3,0.1,4.2752507592301
9352,DP-13130-20200920,2020-09-20,2020-09-24,Low-Cost Shipping,DP-13130,Corporate/Retail,TEC-NET-10003396,Tech Products,Networking,197.359840686787,5,0.5,-25.2338962571205
9353,RO-19805-20210924,2021-09-24,2021-09-28,First Class,RO-19805,Personal,TEC-NET-10003973,Tech Products,Networking,198.713758527069,1,0.1,-10.3850650691802
9354,RO-19805-20210922,2021-09-22,2021-09-26,First Class,RO-19805,Personal,BOO-ROM-10002109,Books,Romance,4.86440404941896,2,0.1,4.59721365426807
9355,MA-17585-20191126,2019-11-26,2019-11-30,Low-Cost Shipping,MA-17585,Work from Home,BOO-ROM-10001826,Books,Romance,4.78365011650688,2,0.1,14.2603552494618
9356,MA-17585-20191129,2019-11-29,2019-12-03,Low-Cost Shipping,MA-17585,Work from Home,BOO-GRA-10000823,Books,Graphic Novels,6.19769636473565,1,0,9.90193523913202e-02
9357,MA-17585-20191128,2019-11-28,2019-12-02,Low-Cost Shipping,MA-17585,Work from Home,BOO-ROM-10001776,Books,Romance,21.5273669304017,1,0.5,2.80266191888188
9358,JD-15920-20200122,2020-01-22,2020-01-26,Second Class,JD-15920,Corporate/Retail,BOO-MYS-10003676,Books,Mystery,4.4002098300681,7,0.15,27.258927741179
9359,JD-15920-20200123,2020-01-23,2020-01-27,Second Class,JD-15920,Corporate/Retail,TEC-MOB-10001095,Tech Products,Mobile Devices,491.983125603501,5,0.15,-36.2132679752025
9360,JD-15920-20200122,2020-01-22,2020-01-26,Second Class,JD-15920,Corporate/Retail,TEC-MON-10000747,Tech Products,Monitors,87.8837037848364,3,0.1,13.7910189808507
9361,JD-15920-20200124,2020-01-24,2020-01-28,Second Class,JD-15920,Corporate/Retail,BOO-SCI-10004337,Books,Sci-Fi,214.447219273748,9,0,0
9362,PS-18995-20210315,2021-03-15,2021-03-19,Low-Cost Shipping,PS-18995,Work from Home,BOO-MYS-10004410,Books,Mystery,9.90389186174793,8,0.15,3.82030281752052
9363,PS-18995-20210321,2021-03-21,2021-03-25,Low-Cost Shipping,PS-18995,Work from Home,BOO-HIS-10004838,Books,Historical,8.48290204533909,9,0.1,0.697906851025184
9364,PS-18995-20210316,2021-03-16,2021-03-20,Low-Cost Shipping,PS-18995,Work from Home,TEC-MON-10002364,Tech Products,Monitors,12.0440121816155,2,0.1,8.24947923312361
9365,PS-18995-20210321,2021-03-21,2021-03-25,Low-Cost Shipping,PS-18995,Work from Home,BOO-SCI-10001809,Books,Sci-Fi,193.510535379329,6,0,6.92852824440796
9366,JF-15440-20180817,2018-08-17,2018-08-21,First Class,JF-15440,Personal,BOO-ROM-10001846,Books,Romance,18.4670244253862,4,0.1,9.01730035102402e-02
9367,RD-19505-20180608,2018-06-08,2018-06-12,Low-Cost Shipping,RD-19505,Personal,BOO-MYS-10003876,Books,Mystery,126.791419622319,1,0.5,49.624245765308
9368,RD-19505-20180607,2018-06-07,2018-06-11,Low-Cost Shipping,RD-19505,Personal,BOO-SCI-10003470,Books,Sci-Fi,1046.21297417154,8,0.5,80.385391563182
9369,ES-14105-20200406,2020-04-06,2020-04-10,First Class,ES-14105,Corporate/Retail,BOO-ROM-10004243,Books,Romance,59.3071582578093,1,0.15,14.992772310427
9370,KN-16415-20211104,2021-11-04,2021-11-08,Second Class,KN-16415,Corporate/Retail,TEC-NET-10000422,Tech Products,Networking,237.289903628007,5,0.5,5.34850363446691
9371,VP-21785-20190529,2019-05-29,2019-06-02,First Class,VP-21785,Corporate/Retail,TEC-MON-10002506,Tech Products,Monitors,8.56898176128254,6,0.1,-6.16345377621806
9372,VP-21785-20190525,2019-05-25,2019-05-29,First Class,VP-21785,Corporate/Retail,TEC-NET-10000863,Tech Products,Networking,101.633128267133,2,0.1,-71.8407424349981
9373,VP-21785-20190527,2019-05-27,2019-05-31,First Class,VP-21785,Corporate/Retail,BOO-HIS-10002988,Books,Historical,5.74293467536171,7,0.15,4.7535456278961
9374,CS-11975-20210506,2021-05-06,2021-05-10,Low-Cost Shipping,CS-11975,Personal,STA-MIS-10003437,Stationary,Miscellaneous,224.316486813533,9,0.1,42.413942833584
9375,KB-16625-20200531,2020-05-31,2020-06-04,Low-Cost Shipping,KB-16625,Corporate/Retail,BOO-NON-10002537,Books,Non-Fiction,30.1558936328105,8,0.5,0.364141913387119
9376,AJ-10970-20191210,2019-12-10,2019-12-14,Second Class,AJ-10970,Personal,STA-PEN-10003063,Stationary,Pens,72.7029610827339,1,0.5,17.0504621720292
9377,PO-18890-20211221,2021-12-21,2021-12-25,Low-Cost Shipping,PO-18890,Personal,STA-PEN-10003237,Stationary,Pens,13.7984281514768,2,0.1,9.61549223452888
9378,DP-13130-20211216,2021-12-16,2021-12-20,Low-Cost Shipping,DP-13130,Corporate/Retail,BOO-SCI-10001031,Books,Sci-Fi,33.9113792263883,1,0.1,15.9552589691337
9379,GM-14525-20200505,2020-05-05,2020-05-09,Low-Cost Shipping,GM-14525,Personal,BOO-FAN-10001535,Books,Fantasy,3.66989724144104,4,0.1,2.39602404805935
9380,CC-12695-20181222,2018-12-22,2018-12-26,Second Class,CC-12695,Personal,BOO-ROM-10001295,Books,Romance,72.1851954683534,2,0.5,10.7093636925164
9381,CC-12695-20181221,2018-12-21,2018-12-25,Second Class,CC-12695,Personal,TEC-NET-10004698,Tech Products,Networking,52.5534051339089,3,0.15,7.95271788257862
9382,CC-12695-20181222,2018-12-22,2018-12-26,Second Class,CC-12695,Personal,BOO-SCI-10000078,Books,Sci-Fi,657.09349526059,4,0.5,-3.24994518029271
9383,CC-12695-20181220,2018-12-20,2018-12-24,Second Class,CC-12695,Personal,BOO-GRA-10001868,Books,Graphic Novels,2.06324683024344,4,0.5,1.29119840815924e-02
9384,CC-12695-20181217,2018-12-17,2018-12-21,Second Class,CC-12695,Personal,BOO-SCI-10004950,Books,Sci-Fi,44.9740506168115,4,0.1,-0.458570644550393
9385,SJ-20150-20210805,2021-08-05,2021-08-09,Low-Cost Shipping,SJ-20150,Work from Home,BOO-ROM-10003441,Books,Romance,20.9371006051025,3,0.1,22.4119672033993
9386,SF-20225-20210824,2021-08-24,2021-08-28,Low-Cost Shipping,SF-20225,Personal,TEC-MON-10004973,Tech Products,Monitors,46.6496644522086,10,0.1,64.6523232316031
9387,RM-19400-20210118,2021-01-18,2021-01-22,Low-Cost Shipping,RM-19400,Personal,BOO-ROM-10000157,Books,Romance,132.233662709555,6,0.5,17.6589292965413
9388,RM-19400-20210119,2021-01-19,2021-01-23,Low-Cost Shipping,RM-19400,Personal,BOO-ROM-10001970,Books,Romance,2.84369884928775,3,0.1,9.09674225483824
9389,RM-19400-20210119,2021-01-19,2021-01-23,Low-Cost Shipping,RM-19400,Personal,BOO-CLA-10000828,Books,Classics,140.334548421366,5,0,245.715945818493
9390,RM-19400-20210117,2021-01-17,2021-01-21,Low-Cost Shipping,RM-19400,Personal,BOO-FAN-10001509,Books,Fantasy,0.721654432649178,3,0,1.80705738778148
9391,KM-16400-20190619,2019-06-19,2019-06-23,Low-Cost Shipping,KM-16400,Work from Home,BOO-SCI-10003692,Books,Sci-Fi,366.931390559574,7,0.5,17.2866906169265
9392,FH-14300-20210311,2021-03-11,2021-03-15,First Class,FH-14300,Corporate/Retail,STA-MIS-10004700,Stationary,Miscellaneous,15.5781460844507,3,0.15,2.71503564983891
9393,DG-13325-20191023,2019-10-23,2019-10-27,Low-Cost Shipping,DG-13325,Corporate/Retail,TEC-NET-10000422,Tech Products,Networking,956.59457596038,10,0.1,-45.1203092606105
9394,MW-18245-20180917,2018-09-17,2018-09-21,First Class,MW-18245,Personal,STA-MIS-10003484,Stationary,Miscellaneous,526.116936295448,4,0.15,223.568966497497
9395,MW-18245-20180919,2018-09-19,2018-09-23,First Class,MW-18245,Personal,TEC-NET-10001394,Tech Products,Networking,1178.62645685175,1,0.5,217.100347283775
9396,MW-18245-20180919,2018-09-19,2018-09-23,First Class,MW-18245,Personal,TEC-COM-10002213,Tech Products,Computer Equipment,50.2758115434208,4,0.15,-1.23598776078551
9397,MW-18245-20180917,2018-09-17,2018-09-21,First Class,MW-18245,Personal,BOO-HOR-10002762,Books,Horror,109.809288625538,8,0.15,6.60316981864589
9398,MW-18245-20180919,2018-09-19,2018-09-23,First Class,MW-18245,Personal,BOO-CLA-10003842,Books,Classics,32.79084242387,3,0.5,9.25258413243782
9399,MW-18245-20180920,2018-09-20,2018-09-24,First Class,MW-18245,Personal,STA-MIS-10003072,Stationary,Miscellaneous,2484.62482065973,8,0.15,1246.21653633034
9400,SC-20870-20201109,2020-11-09,2020-11-13,Low-Cost Shipping,SC-20870,Personal,BOO-GRA-10003394,Books,Graphic Novels,12.4028097623928,5,0.1,1.94960884262063
9401,BD-11525-20190916,2019-09-16,2019-09-20,Low-Cost Shipping,BD-11525,Personal,BOO-FAN-10001539,Books,Fantasy,16.1794156786845,3,0,12.5274045211066
9402,LP-17105-20180622,2018-06-22,2018-06-26,Low-Cost Shipping,LP-17105,Personal,TEC-MON-10001731,Tech Products,Monitors,7.19906828496581e-02,1,0.1,0.473369315255193
9403,NP-18725-20200810,2020-08-10,2020-08-14,Second Class,NP-18725,Personal,TEC-MOB-10001095,Tech Products,Mobile Devices,5.06324673037585,4,0.1,-50.8930261446048
9404,NP-18725-20200808,2020-08-08,2020-08-12,Second Class,NP-18725,Personal,BOO-SCI-10000078,Books,Sci-Fi,2069.56262035796,5,0.15,360.036878128945
9405,DP-13130-20210408,2021-04-08,2021-04-12,Low-Cost Shipping,DP-13130,Corporate/Retail,BOO-HIS-10004076,Books,Historical,5.84921775119594,7,0.1,3.23617088120062
9406,RB-19490-20180308,2018-03-08,2018-03-12,First Class,RB-19490,Work from Home,STA-PAP-10003626,Stationary,Paper,993.477859734913,1,0.1,8.95376335602785
9407,RB-19490-20180308,2018-03-08,2018-03-12,First Class,RB-19490,Work from Home,BOO-ROM-10001215,Books,Romance,12.1696820947848,1,0.5,5.00469532911775
9408,LC-17165-20210922,2021-09-22,2021-09-26,Second Class,LC-17165,Personal,STA-PEN-10002842,Stationary,Pens,445.272561488271,11,0.15,273.4914225191
9409,LC-17165-20210919,2021-09-19,2021-09-23,Second Class,LC-17165,Personal,TEC-MON-10004864,Tech Products,Monitors,12.7040350569189,4,0.5,2.3302100535136
9410,WB-21875-20211205,2021-12-05,2021-12-09,First Class,WB-21875,Personal,BOO-MYS-10000014,Books,Mystery,5.61176449231775,4,0.1,-2.95471352336174
9411,WB-21875-20211209,2021-12-09,2021-12-13,First Class,WB-21875,Personal,TEC-MON-10001475,Tech Products,Monitors,47.4865701398734,4,0.15,19.9540530041596
9412,MH-17810-20200309,2020-03-09,2020-03-13,Second Class,MH-17810,Corporate/Retail,BOO-SCI-10001272,Books,Sci-Fi,25.5123589551096,3,0.1,6.22853997129564
9413,SC-20330-20190125,2019-01-25,2019-01-29,First Class,SC-20330,Personal,TEC-NET-10002024,Tech Products,Networking,575.716416757991,4,0.5,0
9414,MH-17645-20200924,2020-09-24,2020-09-28,First Class,MH-17645,Corporate/Retail,BOO-MYS-10004001,Books,Mystery,12.8467845936079,1,0.1,-8.47603669129667
9415,JC-15800-20191018,2019-10-18,2019-10-22,Low-Cost Shipping,JC-15800,Personal,STA-MIS-10004094,Stationary,Miscellaneous,36.2085346443394,1,0.15,2.9789715333553
9416,JC-15800-20191013,2019-10-13,2019-10-17,Low-Cost Shipping,JC-15800,Personal,BOO-ROM-10001184,Books,Romance,31.9339041426345,2,0.5,7.62965559115909
9417,JC-15800-20191012,2019-10-12,2019-10-16,Low-Cost Shipping,JC-15800,Personal,TEC-MON-10002505,Tech Products,Monitors,10.0633398997279,2,0.15,4.65829163654798
9418,RD-19835-20181025,2018-10-25,2018-10-29,Low-Cost Shipping,RD-19835,Work from Home,BOO-ROM-10001166,Books,Romance,11.8371129998111,4,0.15,2.39054161385674
9419,RD-19835-20181023,2018-10-23,2018-10-27,Low-Cost Shipping,RD-19835,Work from Home,BOO-ROM-10000349,Books,Romance,19.0364693106852,5,0.5,2.07512890661772
9420,SC-20720-20210929,2021-09-29,2021-10-03,Second Class,SC-20720,Corporate/Retail,BOO-CLA-10004708,Books,Classics,17.637203897578,1,0.15,-30.6900535165421
9421,SC-20720-20211002,2021-10-02,2021-10-06,Second Class,SC-20720,Corporate/Retail,BOO-CLA-10001947,Books,Classics,23.3913567541091,5,0.15,-78.0048952988293
9422,NC-18560-20180720,2018-07-20,2018-07-24,Low-Cost Shipping,NC-18560,Corporate/Retail,STA-MIS-10000441,Stationary,Miscellaneous,930.343094456849,8,0.15,96.4613888242187
9423,NC-18560-20180722,2018-07-22,2018-07-26,Low-Cost Shipping,NC-18560,Corporate/Retail,BOO-NON-10004664,Books,Non-Fiction,51.560889215572,4,0.1,22.2501059499225
9424,NC-18560-20180722,2018-07-22,2018-07-26,Low-Cost Shipping,NC-18560,Corporate/Retail,STA-MIS-10004531,Stationary,Miscellaneous,168.512741292734,2,0.1,73.7040398532471
9425,NC-18560-20180719,2018-07-19,2018-07-23,Low-Cost Shipping,NC-18560,Corporate/Retail,STA-PEN-10002167,Stationary,Pens,87.6492470485739,5,0.5,4.73297148784226
9426,LW-17240-20180908,2018-09-08,2018-09-12,Second Class,LW-17240,Personal,TEC-NET-10002024,Tech Products,Networking,5990.43511435227,8,0.15,387.524222228999
9427,AH-10610-20200913,2020-09-13,2020-09-17,Low-Cost Shipping,AH-10610,Personal,BOO-GRA-10002445,Books,Graphic Novels,66.7945550592603,4,0,8.4739237557682
9428,JO-15170-20181127,2018-11-27,2018-12-01,Low-Cost Shipping,JO-15170,Corporate/Retail,TEC-MON-10003268,Tech Products,Monitors,287.601842188719,4,0.1,41.1240083554303
9429,VW-21800-20180509,2018-05-09,2018-05-13,Low-Cost Shipping,VW-21800,Corporate/Retail,TEC-NET-10000015,Tech Products,Networking,1120.0287084787,7,0.1,-48.529325163279
9430,BP-11210-20190823,2019-08-23,2019-08-27,Low-Cost Shipping,BP-11210,Corporate/Retail,STA-MIS-10004165,Stationary,Miscellaneous,1960.51770808108,4,0.5,69.355031059958
